id_Key,TRANSMITTER_NO,VESSEL_NAME,LATITUDE,LONGITUDE,REPORTDATE,SPEED,HEADING,GROSS_TONNAGE,LENGTH,WIDTH,REGISTERED_GEAR_TYPE,BEGIN_DATE,END_DATE,REGISTERED_FISHING_REGION
VMS_4949257_20141117063500_m8p5056_75p6028,4949257,4949257,-8.5056,75.6028,20141117063500,43,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117063600_m8p5056_75p6025,4949257,4949257,-8.5056,75.6025,20141117063600,54,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117063700_m8p5056_75p6011,4949257,4949257,-8.5056,75.6011,20141117063700,43,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117063800_m8p5056_75p6008,4949257,4949257,-8.5056,75.6008,20141117063800,54,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117063900_m8p5056_75p6006,4949257,4949257,-8.5056,75.6006,20141117063900,38,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117070000_m8p5053_75p5744,4949257,4949257,-8.5053,75.5744,20141117070000,43,245,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117070000_m8p5053_75p5742,4949257,4949257,-8.5053,75.5742,20141117070000,38,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117073700_m8p5042_75p5328,4949257,4949257,-8.5042,75.5328,20141117073700,38,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117074500_m8p5036_75p5231,4949257,4949257,-8.5036,75.5231,20141117074500,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117074600_m8p5033_75p5231,4949257,4949257,-8.5033,75.5231,20141117074600,54,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117082300_m8p5_75p4811,4949257,4949257,-8.5,75.4811,20141117082300,43,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117082500_m8p4997_75p4783,4949257,4949257,-8.4997,75.4783,20141117082500,38,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117082600_m8p4997_75p4781,4949257,4949257,-8.4997,75.4781,20141117082600,38,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117082700_m8p4997_75p4769,4949257,4949257,-8.4997,75.4769,20141117082700,49,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117082800_m8p4997_75p4769,4949257,4949257,-8.4997,75.4769,20141117082800,32,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117083700_m8p4997_75p4656,4949257,4949257,-8.4997,75.4656,20141117083700,49,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117085300_m8p5003_75p4467,4949257,4949257,-8.5003,75.4467,20141117085300,32,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117085300_m8p5003_75p4464,4949257,4949257,-8.5003,75.4464,20141117085300,32,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117091500_m8p5014_75p42,4949257,4949257,-8.5014,75.42,20141117091500,43,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117092800_m8p5025_75p4042,4949257,4949257,-8.5025,75.4042,20141117092800,49,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117092900_m8p5025_75p4039,4949257,4949257,-8.5025,75.4039,20141117092900,38,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117093700_m8p5031_75p3942,4949257,4949257,-8.5031,75.3942,20141117093700,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117093900_m8p5031_75p3914,4949257,4949257,-8.5031,75.3914,20141117093900,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117094000_m8p5031_75p3914,4949257,4949257,-8.5031,75.3914,20141117094000,38,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117101700_m8p5075_75p3439,4949257,4949257,-8.5075,75.3439,20141117101700,38,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117101800_m8p5075_75p3439,4949257,4949257,-8.5075,75.3439,20141117101800,38,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117103700_m8p5103_75p3197,4949257,4949257,-8.5103,75.3197,20141117103700,43,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117113700_m8p5117_75p2439,4949257,4949257,-8.5117,75.2439,20141117113700,43,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117123700_m8p5108_75p165,4949257,4949257,-8.5108,75.165,20141117123700,38,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117133700_m8p5094_75p0836,4949257,4949257,-8.5094,75.0836,20141117133700,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117143700_m8p5064_75p0047,4949257,4949257,-8.5064,75.0047,20141117143700,49,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117153700_m8p505_74p925,4949257,4949257,-8.505,74.925,20141117153700,49,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117163700_m8p5036_74p8433,4949257,4949257,-8.5036,74.8433,20141117163700,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117173700_m8p4994_74p7597,4949257,4949257,-8.4994,74.7597,20141117173700,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117182300_m8p4978_74p6928,4949257,4949257,-8.4978,74.6928,20141117182300,65,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117182400_m8p4978_74p6925,4949257,4949257,-8.4978,74.6925,20141117182400,49,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117183400_m8p4981_74p6758,4949257,4949257,-8.4981,74.6758,20141117183400,54,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117183500_m8p4981_74p6756,4949257,4949257,-8.4981,74.6756,20141117183500,59,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117183700_m8p4983_74p6719,4949257,4949257,-8.4983,74.6719,20141117183700,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117190200_m8p4983_74p6325,4949257,4949257,-8.4983,74.6325,20141117190200,59,245,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117190300_m8p4983_74p6322,4949257,4949257,-8.4983,74.6322,20141117190300,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117192900_m8p4983_74p5908,4949257,4949257,-8.4983,74.5908,20141117192900,59,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117192900_m8p4983_74p5906,4949257,4949257,-8.4983,74.5906,20141117192900,65,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117193500_m8p4983_74p5808,4949257,4949257,-8.4983,74.5808,20141117193500,49,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117193700_m8p4983_74p5775,4949257,4949257,-8.4983,74.5775,20141117193700,59,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117202200_m8p4981_74p5053,4949257,4949257,-8.4981,74.5053,20141117202200,54,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117202200_m8p4981_74p505,4949257,4949257,-8.4981,74.505,20141117202200,54,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117203700_m8p4986_74p4811,4949257,4949257,-8.4986,74.4811,20141117203700,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117213700_m8p5003_74p385,4949257,4949257,-8.5003,74.385,20141117213700,65,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117223700_m8p5042_74p2864,4949257,4949257,-8.5042,74.2864,20141117223700,59,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117225100_m8p505_74p2644,4949257,4949257,-8.505,74.2644,20141117225100,59,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141117233700_m8p5083_74p1883,4949257,4949257,-8.5083,74.1883,20141117233700,59,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118000200_m8p5103_74p1469,4949257,4949257,-8.5103,74.1469,20141118000200,65,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118000300_m8p5103_74p1467,4949257,4949257,-8.5103,74.1467,20141118000300,59,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118003100_m8p5131_74p0989,4949257,4949257,-8.5131,74.0989,20141118003100,59,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118003700_m8p5133_74p09,4949257,4949257,-8.5133,74.09,20141118003700,59,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118005800_m8p5153_74p0542,4949257,4949257,-8.5153,74.0542,20141118005800,59,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118005900_m8p5153_74p0539,4949257,4949257,-8.5153,74.0539,20141118005900,59,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118013700_m8p5156_73p9897,4949257,4949257,-8.5156,73.9897,20141118013700,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118023700_m8p5125_73p8922,4949257,4949257,-8.5125,73.8922,20141118023700,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118033700_m8p5044_73p7967,4949257,4949257,-8.5044,73.7967,20141118033700,59,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118043700_m8p5022_73p6992,4949257,4949257,-8.5022,73.6992,20141118043700,54,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118044100_m8p5025_73p6933,4949257,4949257,-8.5025,73.6933,20141118044100,54,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118044200_m8p5025_73p6931,4949257,4949257,-8.5025,73.6931,20141118044200,59,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118053700_m8p5067_73p6044,4949257,4949257,-8.5067,73.6044,20141118053700,65,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118062300_m8p5056_73p53,4949257,4949257,-8.5056,73.53,20141118062300,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118062400_m8p5056_73p5297,4949257,4949257,-8.5056,73.5297,20141118062400,49,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118063300_m8p5056_73p5156,4949257,4949257,-8.5056,73.5156,20141118063300,59,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118063300_m8p5056_73p5153,4949257,4949257,-8.5056,73.5153,20141118063300,59,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118063700_m8p5056_73p5083,4949257,4949257,-8.5056,73.5083,20141118063700,54,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118073700_m8p5058_73p4125,4949257,4949257,-8.5058,73.4125,20141118073700,59,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118080400_m8p5061_73p3689,4949257,4949257,-8.5061,73.3689,20141118080400,59,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118080400_m8p5061_73p3686,4949257,4949257,-8.5061,73.3686,20141118080400,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118083700_m8p5089_73p3147,4949257,4949257,-8.5089,73.3147,20141118083700,65,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118093700_m8p5161_73p215,4949257,4949257,-8.5161,73.215,20141118093700,65,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118103700_m8p5203_73p1161,4949257,4949257,-8.5203,73.1161,20141118103700,65,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118113700_m8p52_73p0222,4949257,4949257,-8.52,73.0222,20141118113700,43,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118123700_m8p5231_72p9333,4949257,4949257,-8.5231,72.9333,20141118123700,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118130800_m8p5239_72p8906,4949257,4949257,-8.5239,72.8906,20141118130800,49,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118130900_m8p5236_72p8906,4949257,4949257,-8.5236,72.8906,20141118130900,49,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118131700_m8p5233_72p8775,4949257,4949257,-8.5233,72.8775,20141118131700,54,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118133700_m8p5222_72p8503,4949257,4949257,-8.5222,72.8503,20141118133700,49,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118143200_m8p5186_72p7739,4949257,4949257,-8.5186,72.7739,20141118143200,49,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118143300_m8p5186_72p7736,4949257,4949257,-8.5186,72.7736,20141118143300,49,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118143700_m8p5183_72p7678,4949257,4949257,-8.5183,72.7678,20141118143700,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118153700_m8p5133_72p6875,4949257,4949257,-8.5133,72.6875,20141118153700,43,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118163700_m8p5089_72p6072,4949257,4949257,-8.5089,72.6072,20141118163700,54,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118165600_m8p5094_72p5836,4949257,4949257,-8.5094,72.5836,20141118165600,49,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118165600_m8p5094_72p5833,4949257,4949257,-8.5094,72.5833,20141118165600,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118170400_m8p5094_72p5733,4949257,4949257,-8.5094,72.5733,20141118170400,43,240,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118170500_m8p5094_72p5731,4949257,4949257,-8.5094,72.5731,20141118170500,49,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173100_m8p5089_72p5369,4949257,4949257,-8.5089,72.5369,20141118173100,49,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173200_m8p5089_72p5369,4949257,4949257,-8.5089,72.5369,20141118173200,38,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173500_m8p5089_72p5328,4949257,4949257,-8.5089,72.5328,20141118173500,54,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173500_m8p5089_72p5325,4949257,4949257,-8.5089,72.5325,20141118173500,49,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173600_m8p5089_72p5319,4949257,4949257,-8.5089,72.5319,20141118173600,49,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173700_m8p5089_72p5314,4949257,4949257,-8.5089,72.5314,20141118173700,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118173800_m8p5089_72p5303,4949257,4949257,-8.5089,72.5303,20141118173800,38,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118174200_m8p5092_72p5247,4949257,4949257,-8.5092,72.5247,20141118174200,49,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118174200_m8p5092_72p5244,4949257,4949257,-8.5092,72.5244,20141118174200,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118174300_m8p5092_72p5239,4949257,4949257,-8.5092,72.5239,20141118174300,43,245,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118174400_m8p5092_72p5239,4949257,4949257,-8.5092,72.5239,20141118174400,43,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118180000_m8p5094_72p5011,4949257,4949257,-8.5094,72.5011,20141118180000,49,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118180100_m8p5094_72p5011,4949257,4949257,-8.5094,72.5011,20141118180100,54,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118183700_m8p5075_72p4558,4949257,4949257,-8.5075,72.4558,20141118183700,43,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118193700_m8p4992_72p3808,4949257,4949257,-8.4992,72.3808,20141118193700,54,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118193700_m8p4992_72p3806,4949257,4949257,-8.4992,72.3806,20141118193700,49,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118193800_m8p4989_72p3803,4949257,4949257,-8.4989,72.3803,20141118193800,43,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118193800_m8p4989_72p3794,4949257,4949257,-8.4989,72.3794,20141118193800,38,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118193900_m8p4989_72p3792,4949257,4949257,-8.4989,72.3792,20141118193900,43,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118194000_m8p4986_72p3769,4949257,4949257,-8.4986,72.3769,20141118194000,38,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118194100_m8p4986_72p3767,4949257,4949257,-8.4986,72.3767,20141118194100,32,295,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118200300_m8p4953_72p3503,4949257,4949257,-8.4953,72.3503,20141118200300,43,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118200300_m8p4953_72p35,4949257,4949257,-8.4953,72.35,20141118200300,43,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118202200_m8p4922_72p3278,4949257,4949257,-8.4922,72.3278,20141118202200,43,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118202300_m8p4922_72p3275,4949257,4949257,-8.4922,72.3275,20141118202300,49,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118203700_m8p49_72p3103,4949257,4949257,-8.49,72.3103,20141118203700,49,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118213700_m8p4819_72p2436,4949257,4949257,-8.4819,72.2436,20141118213700,32,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118223700_m8p4758_72p1792,4949257,4949257,-8.4758,72.1792,20141118223700,38,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141118233700_m8p4828_72p1172,4949257,4949257,-8.4828,72.1172,20141118233700,38,240,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119003700_m8p4894_72p0592,4949257,4949257,-8.4894,72.0592,20141119003700,32,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119013700_m8p4869_72p0006,4949257,4949257,-8.4869,72.0006,20141119013700,43,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119023700_m8p4844_71p9408,4949257,4949257,-8.4844,71.9408,20141119023700,43,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119033700_m8p48_71p8842,4949257,4949257,-8.48,71.8842,20141119033700,43,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119041000_m8p4792_71p8544,4949257,4949257,-8.4792,71.8544,20141119041000,32,245,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119041100_m8p4789_71p8544,4949257,4949257,-8.4789,71.8544,20141119041100,27,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119042000_m8p4789_71p8461,4949257,4949257,-8.4789,71.8461,20141119042000,43,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119042100_m8p4786_71p8458,4949257,4949257,-8.4786,71.8458,20141119042100,27,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119042500_m8p4786_71p8419,4949257,4949257,-8.4786,71.8419,20141119042500,38,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119042500_m8p4786_71p8417,4949257,4949257,-8.4786,71.8417,20141119042500,38,280,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119043500_m8p4778_71p8325,4949257,4949257,-8.4778,71.8325,20141119043500,38,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119043900_m8p4775_71p8286,4949257,4949257,-8.4775,71.8286,20141119043900,38,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119044000_m8p4775_71p8283,4949257,4949257,-8.4775,71.8283,20141119044000,38,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119044100_m8p4775_71p8264,4949257,4949257,-8.4775,71.8264,20141119044100,38,235,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119044200_m8p4775_71p8264,4949257,4949257,-8.4775,71.8264,20141119044200,22,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119044300_m8p4775_71p8264,4949257,4949257,-8.4775,71.8264,20141119044300,32,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119045600_m8p4764_71p8133,4949257,4949257,-8.4764,71.8133,20141119045600,32,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119045700_m8p4764_71p8133,4949257,4949257,-8.4764,71.8133,20141119045700,32,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119050100_m8p4758_71p8089,4949257,4949257,-8.4758,71.8089,20141119050100,32,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119050200_m8p4758_71p8086,4949257,4949257,-8.4758,71.8086,20141119050200,27,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119050500_m8p4753_71p8053,4949257,4949257,-8.4753,71.8053,20141119050500,32,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119050600_m8p4753_71p805,4949257,4949257,-8.4753,71.805,20141119050600,38,250,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119051700_m8p4744_71p7947,4949257,4949257,-8.4744,71.7947,20141119051700,43,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119053700_m8p4725_71p7756,4949257,4949257,-8.4725,71.7756,20141119053700,32,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119053900_m8p4722_71p7733,4949257,4949257,-8.4722,71.7733,20141119053900,38,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119054000_m8p4722_71p7733,4949257,4949257,-8.4722,71.7733,20141119054000,32,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119054200_m8p4722_71p7717,4949257,4949257,-8.4722,71.7717,20141119054200,38,305,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119055500_m8p4708_71p7592,4949257,4949257,-8.4708,71.7592,20141119055500,27,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119055600_m8p4708_71p7581,4949257,4949257,-8.4708,71.7581,20141119055600,27,290,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119055700_m8p4708_71p7578,4949257,4949257,-8.4708,71.7578,20141119055700,32,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141119055800_m8p4708_71p7575,4949257,4949257,-8.4708,71.7575,20141119055800,32,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
